id,source,target,labels,weight
c4a5cc89041528c9260b6151deb71a9d,CH.ifa.draw.standard.NorthEastHandle.CH.ifa.draw.standard.NorthEastHandle(CH.ifa.draw.framework.Figure),CH.ifa.draw.standard.NorthEastHandle.CH.ifa.draw.standard.NorthEastHandle(CH.ifa.draw.framework.Figure).owner,hasParameter,1
3d701ba707fab0293858b32e26144d48,"CH.ifa.draw.figures.ScribbleTool.mouseDrag(java.awt.event.MouseEvent,int,int)","CH.ifa.draw.figures.ScribbleTool.mouseDrag(java.awt.event.MouseEvent,int,int).y",hasParameter,1
6ef59abb40ade8c9f8bad8cfbc63ae00,"CH.ifa.draw.standard.SouthWestHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView).anchorX",int,type,1
f2eda914cd697d77a07a65b5b7286439,CH.ifa.draw.standard.StandardDrawingView.getFigureSelection(),CH.ifa.draw.standard.StandardDrawingView.selectionZOrdered(),invokes,1
159293a96b5e3918256f020d7d950919,"CH.ifa.draw.standard.FigureTransferCommand.CH.ifa.draw.standard.FigureTransferCommand(java.lang.String,CH.ifa.draw.framework.DrawingView)","CH.ifa.draw.standard.FigureTransferCommand.CH.ifa.draw.standard.FigureTransferCommand(java.lang.String,CH.ifa.draw.framework.DrawingView).view",hasParameter,1
77b2b9a442ba0b17e1118236f2492780,CH.ifa.draw.standard.SouthHandle.CH.ifa.draw.standard.SouthHandle(CH.ifa.draw.framework.Figure),CH.ifa.draw.standard.SouthHandle.CH.ifa.draw.standard.SouthHandle(CH.ifa.draw.framework.Figure).owner,hasParameter,1
6ccab41c0645a00cdb94dd81eb70bf82,CH.ifa.draw.figures.ElbowConnection.updatePoints(),CH.ifa.draw.figures.LineConnection.startPoint(),invokes,1
e3b679bd39da4c88ec02e7e14f93a122,"CH.ifa.draw.standard.ToolButton.CH.ifa.draw.standard.ToolButton(CH.ifa.draw.util.PaletteListener,java.lang.String,java.lang.String,CH.ifa.draw.framework.Tool).listener",CH.ifa.draw.util.PaletteListener,type,1
389105fe182d25d0af3e6b3db377fb47,CH.ifa.draw.samples.pert,CH.ifa.draw.samples.pert.PertFigureCreationTool,contains,1
317682611e1b02b927c0225f50bfadfa,"CH.ifa.draw.figures.GroupCommand.CH.ifa.draw.figures.GroupCommand(java.lang.String,CH.ifa.draw.framework.DrawingView).name",java.lang.String,type,1
